Province,DateTime,Wind,Temp
Suratthani,2020-08-12 16:00 Local,225° @ 17,29.7
Suratthani,2020-08-12 19:00 Local,215° @ 7,26.3
Suratthani,2020-08-12 22:00 Local,225° @ 8,25.7
Suratthani,2020-08-13 01:00 Local,220° @ 11,25.2
Suratthani,2020-08-13 04:00 Local,215° @ 9,25
Suratthani,2020-08-13 07:00 Local,210° @ 9,25.2
Suratthani,2020-08-13 10:00 Local,220° @ 13,27.9
Suratthani,2020-08-13 13:00 Local,215° @ 12,30.2
Suratthani,2020-08-13 16:00 Local,220° @ 16,28
Suratthani,2020-08-13 19:00 Local,220° @ 11,25.4
Suratthani,2020-08-13 22:00 Local,215° @ 8,25.2
Suratthani,2020-08-14 01:00 Local,200° @ 7,24.6
Suratthani,2020-08-14 04:00 Local,210° @ 8,24.2
Suratthani,2020-08-14 07:00 Local,210° @ 5,24.9
Suratthani,2020-08-14 10:00 Local,205° @ 7,29.3
Suratthani,2020-08-14 13:00 Local,240° @ 11,30.9
Suratthani,2020-08-14 16:00 Local,225° @ 4,31.6
Suratthani,2020-08-14 19:00 Local,130° @ 6,27.7
Suratthani,2020-08-14 22:00 Local,115° @ 4,26.4
Suratthani,2020-08-15 01:00 Local,165° @ 4,25.9
Suratthani,2020-08-15 04:00 Local,210° @ 6,25.2
Suratthani,2020-08-15 07:00 Local,210° @ 6,25.7
Suratthani,2020-08-15 10:00 Local,230° @ 9,29
Suratthani,2020-08-15 13:00 Local,240° @ 8,31.8
Suratthani,2020-08-15 16:00 Local,290° @ 9,30
Suratthani,2020-08-15 19:00 Local,160° @ 3,26
Suratthani,2020-08-15 22:00 Local,200° @ 4,25.4
Suratthani,2020-08-16 01:00 Local,225° @ 4,24.6
Suratthani,2020-08-16 04:00 Local,215° @ 2,24.1
Suratthani,2020-08-16 07:00 Local,240° @ 5,25
Suratthani,2020-08-16 10:00 Local,230° @ 8,29.4
Suratthani,2020-08-16 13:00 Local,240° @ 6,31.8
Suratthani,2020-08-16 16:00 Local,245° @ 4,31.8
Suratthani,2020-08-16 19:00 Local,255° @ 2,27.2
Suratthani,2020-08-16 22:00 Local,215° @ 5,25.6
Suratthani,2020-08-17 01:00 Local,240° @ 5,24.9
Suratthani,2020-08-17 04:00 Local,240° @ 5,24.2
Suratthani,2020-08-17 07:00 Local,215° @ 7,24.4
Suratthani,2020-08-17 10:00 Local,230° @ 11,29
Suratthani,2020-08-17 13:00 Local,240° @ 10,31.8
Suratthani,2020-08-17 16:00 Local,240° @ 9,31.9
Suratthani,2020-08-17 19:00 Local,260° @ 7,27.6
Suratthani,2020-08-17 22:00 Local,255° @ 6,25.9
Suratthani,2020-08-18 01:00 Local,210° @ 5,24.9
Suratthani,2020-08-18 04:00 Local,210° @ 8,24.3
Suratthani,2020-08-18 07:00 Local,210° @ 5,25.1
Suratthani,2020-08-18 10:00 Local,235° @ 13,29.1
Suratthani,2020-08-18 13:00 Local,245° @ 10,32.2
Suratthani,2020-08-18 16:00 Local,250° @ 10,32.1
Suratthani,2020-08-18 19:00 Local,255° @ 8,27.2
Suratthani,2020-08-18 22:00 Local,260° @ 5,25.6
Suratthani,2020-08-19 01:00 Local,235° @ 6,24.8
Suratthani,2020-08-19 04:00 Local,220° @ 6,24.3
Suratthani,2020-08-19 07:00 Local,210° @ 6,25.2
Suratthani,2020-08-19 10:00 Local,235° @ 11,29.2
Suratthani,2020-08-19 13:00 Local,230° @ 9,31.8
Suratthani,2020-08-19 16:00 Local,215° @ 6,31.9
Suratthani,2020-08-19 19:00 Local,230° @ 1,27.9
